CMDLINE 'C:\Program Files\Python39\python.exe' JuliaSet_line.py
MEM 1.703125 1737735017.1513
MEM 15.339844 1737735017.2603
MEM 22.953125 1737735017.3704
MEM 28.621094 1737735017.4819
MEM 32.695312 1737735017.5924
MEM 37.519531 1737735017.7015
MEM 42.003906 1737735017.8094
MEM 54.644531 1737735017.9196
MEM 80.285156 1737735018.0312
MEM 101.718750 1737735018.1408
MEM 128.960938 1737735018.2513
MEM 128.960938 1737735018.3625
MEM 128.984375 1737735018.4718
MEM 129.085938 1737735018.5834
MEM 129.085938 1737735018.6916
MEM 129.148438 1737735018.8021
MEM 129.210938 1737735018.9119
MEM 129.226562 1737735019.0226
MEM 129.269531 1737735019.1322
MEM 129.335938 1737735019.2432
MEM 129.378906 1737735019.3537
MEM 129.460938 1737735019.4645
MEM 129.488281 1737735019.5752
MEM 129.585938 1737735019.6868
MEM 129.648438 1737735019.7983
MEM 129.710938 1737735019.9085
MEM 129.710938 1737735020.0192
MEM 129.765625 1737735020.1308
MEM 129.835938 1737735020.2414
MEM 129.898438 1737735020.3530
MEM 129.960938 1737735020.4627
MEM 129.976562 1737735020.5739
MEM 130.085938 1737735020.6834
MEM 130.085938 1737735020.7950
MEM 130.148438 1737735020.9045
MEM 130.210938 1737735021.0160
MEM 130.257812 1737735021.1245
MEM 130.335938 1737735021.2360
MEM 130.398438 1737735021.3438
MEM 130.460938 1737735021.4551
MEM 130.472656 1737735021.5664
MEM 130.585938 1737735021.6778
MEM 130.648438 1737735021.7886
MEM 130.648438 1737735021.8973
MEM 130.710938 1737735022.0087
MEM 130.765625 1737735022.1203
MEM 130.835938 1737735022.2318
MEM 130.898438 1737735022.3435
MEM 130.960938 1737735022.4551
MEM 130.992188 1737735022.5643
MEM 131.085938 1737735022.6751
FUNC __main__.calculate_z_serial_purepython 121.3242 1737735018.2353 132.0859 1737735025.0862 0
MEM 131.148438 1737735022.7856
MEM 131.210938 1737735022.8963
MEM 131.214844 1737735023.0050
MEM 131.269531 1737735023.1141
MEM 131.335938 1737735023.2258
MEM 131.386719 1737735023.3363
MEM 131.460938 1737735023.4479
MEM 131.484375 1737735023.5572
MEM 131.585938 1737735023.6683
MEM 131.585938 1737735023.7791
MEM 131.648438 1737735023.8897
MEM 131.710938 1737735024.0011
MEM 131.722656 1737735024.1107
MEM 131.769531 1737735024.2212
MEM 131.816406 1737735024.3328
MEM 131.898438 1737735024.4433
MEM 131.898438 1737735024.5536
MEM 131.960938 1737735024.6651
MEM 131.960938 1737735024.7741
MEM 132.003906 1737735024.8847
MEM 132.085938 1737735024.9965
MEM 102.437500 1737735025.1062
