CMDLINE 'C:\Program Files\Python39\python.exe' JuliaSet_line.py
MEM 1.730469 1737729861.3210
MEM 15.949219 1737729861.4326
MEM 23.503906 1737729861.5438
MEM 29.492188 1737729861.6535
MEM 34.617188 1737729861.7649
MEM 38.914062 1737729861.8759
MEM 43.425781 1737729861.9872
MEM 65.214844 1737729862.0987
MEM 85.667969 1737729862.2103
MEM 108.761719 1737729862.3225
MEM 129.082031 1737729862.4331
MEM 129.082031 1737729862.5425
MEM 129.117188 1737729862.6531
MEM 129.207031 1737729862.7626
MEM 129.269531 1737729862.8738
MEM 129.269531 1737729862.9835
MEM 129.332031 1737729863.0947
MEM 129.371094 1737729863.2063
MEM 129.457031 1737729863.3152
MEM 129.519531 1737729863.4261
MEM 129.519531 1737729863.5367
MEM 129.582031 1737729863.6463
MEM 129.617188 1737729863.7569
MEM 129.707031 1737729863.8676
MEM 129.769531 1737729863.9787
MEM 129.832031 1737729864.0882
MEM 129.832031 1737729864.1979
MEM 129.878906 1737729864.3097
MEM 129.957031 1737729864.4193
MEM 130.019531 1737729864.5308
MEM 130.082031 1737729864.6424
MEM 130.089844 1737729864.7529
MEM 130.140625 1737729864.8645
MEM 130.207031 1737729864.9741
MEM 130.269531 1737729865.0853
MEM 130.332031 1737729865.1970
MEM 130.359375 1737729865.3066
MEM 130.457031 1737729865.4161
MEM 130.457031 1737729865.5242
MEM 130.519531 1737729865.6345
MEM 130.582031 1737729865.7455
MEM 130.609375 1737729865.8571
MEM 130.707031 1737729865.9674
MEM 130.769531 1737729866.0786
MEM 130.769531 1737729866.1902
MEM 130.832031 1737729866.3018
MEM 130.878906 1737729866.4134
MEM 130.957031 1737729866.5249
MEM 131.019531 1737729866.6364
MEM 131.082031 1737729866.7479
MEM 131.089844 1737729866.8594
FUNC __main__.calc_pure_python 44.1133 1737729862.0022 44.3398 1737729869.2841 0
MEM 131.144531 1737729866.9711
MEM 131.207031 1737729867.0821
MEM 131.269531 1737729867.1916
MEM 131.332031 1737729867.3017
MEM 131.355469 1737729867.4121
MEM 131.457031 1737729867.5236
MEM 131.519531 1737729867.6342
MEM 131.519531 1737729867.7430
MEM 131.582031 1737729867.8535
MEM 131.613281 1737729867.9629
MEM 131.707031 1737729868.0726
MEM 131.769531 1737729868.1828
MEM 131.832031 1737729868.2925
MEM 131.832031 1737729868.4042
MEM 131.886719 1737729868.5156
MEM 131.957031 1737729868.6274
MEM 132.019531 1737729868.7375
MEM 132.082031 1737729868.8448
MEM 132.085938 1737729868.9553
MEM 132.136719 1737729869.0668
MEM 132.207031 1737729869.1743
MEM 44.347656 1737729869.2851
