CMDLINE 'C:\Program Files\Python39\python.exe' JuliaSet_line.py
MEM 1.722656 1737728435.6541
MEM 16.046875 1737728435.7666
MEM 23.671875 1737728435.8773
MEM 29.812500 1737728435.9879
MEM 35.019531 1737728436.0971
MEM 39.414062 1737728436.2055
MEM 43.480469 1737728436.3138
MEM 61.617188 1737728436.4248
MEM 84.519531 1737728436.5364
MEM 108.824219 1737728436.6479
MEM 129.164062 1737728436.7583
MEM 129.164062 1737728436.8689
MEM 129.207031 1737728436.9789
MEM 129.289062 1737728437.0911
MEM 129.351562 1737728437.2026
MEM 129.414062 1737728437.3141
MEM 129.414062 1737728437.4241
MEM 129.457031 1737728437.5335
MEM 129.539062 1737728437.6452
MEM 129.550781 1737728437.7524
MEM 129.664062 1737728437.8618
MEM 129.664062 1737728437.9713
MEM 129.699219 1737728438.0811
MEM 129.789062 1737728438.1926
MEM 129.851562 1737728438.3039
MEM 129.914062 1737728438.4135
MEM 129.917969 1737728438.5231
MEM 129.964844 1737728438.6312
MEM 130.039062 1737728438.7414
MEM 130.101562 1737728438.8529
MEM 130.164062 1737728438.9624
MEM 130.175781 1737728439.0719
MEM 130.289062 1737728439.1824
MEM 130.289062 1737728439.2922
MEM 130.351562 1737728439.4026
MEM 130.414062 1737728439.5125
MEM 130.445312 1737728439.6231
MEM 130.539062 1737728439.7323
MEM 130.601562 1737728439.8438
MEM 130.601562 1737728439.9537
MEM 130.664062 1737728440.0618
MEM 130.714844 1737728440.1712
MEM 130.789062 1737728440.2809
MEM 130.851562 1737728440.3925
MEM 130.914062 1737728440.5041
MEM 130.937500 1737728440.6143
MEM 131.039062 1737728440.7259
MEM 131.101562 1737728440.8370
MEM 131.164062 1737728440.9465
MEM 131.164062 1737728441.0580
MEM 131.218750 1737728441.1695
FUNC __main__.calculate_z_serial_purepython 121.5273 1737728436.7037 132.2891 1737728443.4483 0
MEM 131.289062 1737728441.2810
MEM 131.351562 1737728441.3915
MEM 131.414062 1737728441.5031
MEM 131.429688 1737728441.6126
MEM 131.539062 1737728441.7241
MEM 131.539062 1737728441.8351
MEM 131.593750 1737728441.9447
MEM 131.664062 1737728442.0542
MEM 131.695312 1737728442.1637
MEM 131.789062 1737728442.2740
MEM 131.851562 1737728442.3842
MEM 131.914062 1737728442.4959
MEM 131.914062 1737728442.6060
MEM 131.960938 1737728442.7167
MEM 132.039062 1737728442.8283
MEM 132.066406 1737728442.9382
MEM 132.164062 1737728443.0498
MEM 132.171875 1737728443.1615
MEM 132.218750 1737728443.2721
MEM 132.289062 1737728443.3838
MEM 44.886719 1737728443.4949
