CMDLINE 'C:\Program Files\Python39\python.exe' JuliaSet_line.py
MEM 1.722656 1737735195.0122
MEM 15.730469 1737735195.1178
MEM 23.597656 1737735195.2272
MEM 30.273438 1737735195.3373
MEM 36.640625 1737735195.4486
MEM 41.906250 1737735195.5591
MEM 54.218750 1737735195.6699
MEM 78.957031 1737735195.7805
MEM 103.500000 1737735195.8891
MEM 129.285156 1737735196.0006
MEM 129.285156 1737735196.1098
MEM 129.292969 1737735196.2205
MEM 129.335938 1737735196.3316
MEM 129.410156 1737735196.4422
MEM 129.472656 1737735196.5540
MEM 129.535156 1737735196.6636
MEM 129.542969 1737735196.7753
MEM 129.593750 1737735196.8860
MEM 129.660156 1737735196.9967
MEM 129.722656 1737735197.1084
MEM 129.785156 1737735197.2210
MEM 129.812500 1737735197.3301
MEM 129.910156 1737735197.4396
MEM 129.972656 1737735197.5511
MEM 129.972656 1737735197.6626
MEM 130.027344 1737735197.7725
MEM 130.074219 1737735197.8831
MEM 130.160156 1737735197.9929
MEM 130.222656 1737735198.1036
MEM 130.285156 1737735198.2132
MEM 130.285156 1737735198.3215
MEM 130.335938 1737735198.4302
MEM 130.410156 1737735198.5420
MEM 130.472656 1737735198.6515
MEM 130.535156 1737735198.7630
MEM 130.566406 1737735198.8745
MEM 130.660156 1737735198.9860
MEM 130.722656 1737735199.0978
MEM 130.785156 1737735199.2075
MEM 130.792969 1737735199.3192
MEM 130.910156 1737735199.4285
MEM 130.910156 1737735199.5391
MEM 130.972656 1737735199.6468
MEM 131.035156 1737735199.7566
MEM 131.070312 1737735199.8673
MEM 131.160156 1737735199.9769
MEM 131.222656 1737735200.0866
MEM 131.285156 1737735200.1963
MEM 131.292969 1737735200.3090
MEM 131.410156 1737735200.4188
MEM 131.410156 1737735200.5273
FUNC __main__.calculate_z_serial_purepython 121.6484 1737735195.9666 132.4102 1737735202.6617 0
MEM 131.472656 1737735200.6384
MEM 131.535156 1737735200.7487
MEM 131.558594 1737735200.8604
MEM 131.660156 1737735200.9710
MEM 131.722656 1737735201.0807
MEM 131.722656 1737735201.1897
MEM 131.785156 1737735201.2994
MEM 131.828125 1737735201.4080
MEM 131.910156 1737735201.5190
MEM 131.972656 1737735201.6287
MEM 132.035156 1737735201.7403
MEM 132.050781 1737735201.8508
MEM 132.160156 1737735201.9620
MEM 132.160156 1737735202.0717
MEM 132.222656 1737735202.1824
MEM 132.285156 1737735202.2921
MEM 132.308594 1737735202.4018
MEM 132.410156 1737735202.5134
MEM 132.410156 1737735202.6242
MEM 43.765625 1737735202.7333
